land_fragment_id,parent_hex_id,land_subject_or_component_id,canonical_water_type,is_terrestrial_hex,land_area_km2,land_fraction_of_hex,geometry_sha256,geometry_source,identity_algorithm_version
lfr_1a4b605394b440,h6000_q-000741_r+001295,hsub_great_britain_main_island,OCEAN,False,1.206544816,0.100254,84880458b9af31fe32b65defbe16891541cd19a0a68be95b11eb1ea811ebda74,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_47f27f4ff7d6e3,h6000_q-000740_r+001295,hsub_great_britain_main_island,OCEAN,False,4.38375767,0.364135,8007641225c14e2731fa189398e4457049cf71f23bdd3c2992f63d5be6315fc8,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_c0ae05b15768ad,h6000_q-000738_r+001295,hsub_great_britain_main_island,OCEAN,False,0.205210719,0.017044,b49b49f662a28d07d036cf055e8730932c432172f3021fb22cd5bc7fb7e8d7ab,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_27c2dac5539b83,h6000_q-000742_r+001296,hsub_great_britain_main_island,OCEAN,False,3.128630856,0.260062,7d2c0b99d6395a75f3c22724666ade9f5a68f5c363eab95f91ea47484cf8eb5d,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_5d04c79ad83055,h6000_q-000738_r+001296,hsub_great_britain_main_island,OCEAN,False,1.834892656,0.152697,75c7f92e6f563750429a225e02a25e0e7bb65950ff390673cf223995fc1492a9,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_cee5c3b0ba5b1e,h6000_q-000737_r+001296,hsub_great_britain_main_island,OCEAN,False,3.38056871,0.281133,630091174b2365b5ad2ae2c50d6feb2e717d108ccff5e1b0bc744247cf4997a1,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_b1b3183b388b0b,h6000_q-000736_r+001296,hsub_great_britain_main_island,OCEAN,False,0.177962381,0.018431,a3214ac9de46246505cbd99f59ac6e97c6d3de35a588a860b1a8c3b65a0321f4,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_8f4a7a2c084e4e,h6000_q-000727_r+001296,hsub_great_britain_main_island,OCEAN,False,4.933071491,0.419375,cb021ef2b04270dd9b186aa33ff85962ebff80fbc9988e2ce2f05adc47fc7e82,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_c5dca50eba268c,h6000_q-000726_r+001296,hsub_great_britain_main_island,OCEAN,False,3.559158108,0.302124,0b44d2c59db07ad35659229c220f669a80711df1768706f583344bceb67eb123,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_9cef106a54bc9a,h6000_q-000725_r+001296,hsub_great_britain_main_island,OCEAN,False,5.973079045,0.496428,b8cf44930f3bcd1657b24846b3474ebd06a7baf4f7a0b03e86443e79ed5b4f80,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_22e6548e25e844,h6000_q-000743_r+001297,hsub_great_britain_main_island,OCEAN,False,4.014620051,0.335301,634315351e3c18fba5961f65deb706baa4928087af65f05d96747f212f45e7a6,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_80d7b894df7ce7,h6000_q-000728_r+001297,hsub_great_britain_main_island,OCEAN,False,3.022030996,0.251652,9f2d7f63059e16f019af87e855ee79e7a11262c1a5b44a8c483e983fb4789a6a,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_79972b827b282a,h6000_q-000727_r+001297,hsub_great_britain_main_island,OCEAN,False,0.236198275,0.019666,bfa723c291a66361338b86b8c2fe08a737e04cf9d607a39ff0ca984d2f698e02,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_7aa6140b450b7d,h6000_q-000726_r+001297,hsub_great_britain_main_island,OCEAN,False,2.96380295,0.24676,06673738a0658d50edab91c4260d00b00be928acb6e537211b9e937a56b9ec85,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_432e659c27b0d0,h6000_q-000745_r+001298,hsub_great_britain_main_island,OCEAN,False,5.160677846,0.430211,8167fe9c4e7dab4e4c3ca52b2e09215cdc5e27e12e96001bf5591ea5692bcd49,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_336e38a80fa2c4,h6000_q-000744_r+001298,hsub_great_britain_main_island,OCEAN,False,2.393294797,0.200686,e2a1b459f14e6723a0b789923001e50ceff6a06bfa8e248e307cd185a12976da,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_09ff57b466be18,h6000_q-000743_r+001298,hsub_great_britain_main_island,OCEAN,False,2.8327552,0.23605,a77a039f901c8dfc627850be648cd7554c1f547264b577ea6d5f4fb668d704da,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_ec04bfc7d8779e,h6000_q-000741_r+001298,hsub_great_britain_main_island,OCEAN,False,5.7904973,0.482588,f02a0aeb8d72e67d3c53c6402c1044ebf6c2520439d1aabfda349102d0d78fa0,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_7076e5710e1d6e,h6000_q-000736_r+001298,hsub_great_britain_main_island,OCEAN,False,4.899044923,0.408701,62d52ce2ea7c43061f89b3330af0181bbd8d7f0717b692adde81891ab70d6972,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_de736e65025178,h6000_q-000730_r+001298,hsub_great_britain_main_island,OCEAN,False,1.620923014,0.135132,afecadee44afdd0e6f6953f01a2ef4b6dd962a1924d4c12f85eea32dfb46881d,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_d9e8a5d8999f86,h6000_q-000747_r+001299,hsub_great_britain_main_island,OCEAN,False,1.186661284,0.111696,d64c7735294b74624d98e1899a787a925f5e688c72bce32f5016e252a3d6c210,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_4f726d63bf44f7,h6000_q-000736_r+001299,hsub_great_britain_main_island,OCEAN,False,2.323182617,0.19397,411bbc1506e4e9ce827acb13335affdb7c298d333598b6f333ca2683b843b787,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_0e20412fafcb43,h6000_q-000735_r+001299,hsub_great_britain_main_island,OCEAN,False,0.100910063,0.008427,56284949898c0843bf205e9a5d3c5b1e8b70cbbd674f70173865098934c5e09e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_4fe0de12d5dfb2,h6000_q-000733_r+001299,hsub_great_britain_main_island,OCEAN,False,0.362316056,0.030254,9a962f20c3ab8d1d10e18d1fca1d456fa43222f6e7ab0067c8c917af867dbea8,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_08b9fea856b55b,h6000_q-000732_r+001299,hsub_great_britain_main_island,OCEAN,False,0.246852182,0.020614,aa751248b900528f410e765bb97eafba739040049cc91bddc938512b4e9fa542,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_aae46e914ed924,h6000_q-000731_r+001299,hsub_great_britain_main_island,OCEAN,False,1.418412498,0.118379,b03649445182500913bb2a77b5c6123711b3faeeca0aad4479966f71d28db6f6,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_aef775c2511aa7,h6000_q-000747_r+001300,hsub_great_britain_main_island,OCEAN,False,1.135013528,0.094789,0b80e4bd893bf573150addb8120507cf3cf87117eeb54843751b540e594af314,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_8ff4a8ff32ae00,h6000_q-000732_r+001300,hsub_great_britain_main_island,OCEAN,False,3.759084987,0.31413,39b23a9027f6667617f718415255b93d9773c97587b00e90a3323f64ae7beb14,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_54f75846d4d685,h6000_q-000746_r+001301,hsub_great_britain_main_island,OCEAN,False,2.574397846,0.216143,329a9e309a11212204c86d3552b8f16f399c03d4a388519d822c5df7889020a1,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_d784a45bc717d6,h6000_q-000746_r+001302,hsub_great_britain_main_island,OCEAN,False,2.234990432,0.187395,cbcda4f2906947442e57f22c1d28ecbfd89c382eacfb6958762051f79f20b5a5,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_7d152f6a517de4,h6000_q-000751_r+001304,hsub_great_britain_main_island,OCEAN,False,0.616038633,0.271099,12479097fe11c4151ccc8795168d252dea4780410858fbcaf5d85619e95cd605,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_073f2058d845a7,h6000_q-000750_r+001304,hsub_great_britain_main_island,OCEAN,False,5.2591113,0.443961,ead8522ff147450328f0f1ad96a8ca39d87e83581f2d741a5305aef81262ab57,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_174759806c35bf,h6000_q-000749_r+001304,hsub_great_britain_main_island,OCEAN,False,3.445166448,0.291794,1d105709c3423f5b1321f0fa89758bffdd826a0f80309f879ddea5f5698665ca,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_2331199c2cd449,h6000_q-000748_r+001304,hsub_great_britain_main_island,OCEAN,False,5.922902652,0.499219,18be1f2eeb730f13ac920df89f9db16444401ad9d70a01795e5b216020f7ff6a,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_0803dcba7caa31,h6000_q-000751_r+001305,hsub_great_britain_main_island,OCEAN,False,4.826840633,0.406383,bece20e5115c47a36aff0f3f212ac8f0e33861bf5034f351152bffb5d407299e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_474985836ca10b,h6000_q-000751_r+001306,hsub_great_britain_main_island,OCEAN,False,1.863678823,0.156842,615998b1a6e260954f5c0ac174b733614135f16b72bf6bd36f125e199d730b0e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_43c8317857f0ae,h6000_q-000750_r+001307,hsub_great_britain_main_island,OCEAN,False,2.848171413,0.240686,c0b4bd2c7ceb3b9f0a7bbc1d1d657dd3484324369a05fa119dc31f324547f4f2,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_2f64448324780b,h6000_q-000749_r+001308,hsub_great_britain_main_island,OCEAN,False,0.064161567,0.005488,a4c79df141179778913a37092257e40ec63e03fb056c042e13d7152083591cef,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_d8e496adb04f36,h6000_q-000749_r+001309,hsub_great_britain_main_island,OCEAN,False,3.198300744,0.271981,eee3bae2dfb46f0b671871f18c1b2ad6718dc70ad7842b99c8639ffe9149dc28,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_59ea087770b7fd,h6000_q-000749_r+001310,hsub_great_britain_main_island,OCEAN,False,1.633477748,0.141076,cbb62bba7cbc55f23d088b22bff98d50fbfea57cb71b99311506e9371508a713,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_1efabc8ae2a059,h6000_q-000748_r+001310,hsub_great_britain_main_island,OCEAN,False,0.563040831,0.04762,b5f04b082baf063383ed9917eb185cbdefaf19d9a9c2b289aef842ca80ba3c6f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_76a9ecda92f3b7,h6000_q-000746_r+001310,hsub_great_britain_main_island,OCEAN,False,2.014239642,0.170579,f0d18a7b695efa51d9a3369f58a68ad84a57d45b5f5232eb7d1a1aa4e8e2130c,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_c49b728dd39c71,h6000_q-000745_r+001310,hsub_great_britain_main_island,OCEAN,False,3.404017994,0.288259,82ecde90c73b9487f93c2f8fec75bbf1514eae9d49edc9bea2e65a000d85cb5e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_5d35b70ba7365f,h6000_q-000745_r+001311,hsub_great_britain_main_island,OCEAN,False,1.12036506,0.09489,f1776f09b09fa2135cc5ca63526f6c3587cece6e81ac27d27ee3e0f6b730813d,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_83fcc513f94d0a,h6000_q-000744_r+001313,hsub_great_britain_main_island,OCEAN,False,1.167578094,0.106218,158952b4df71fe0273810b141f11c959cbaf17d800907debd92475abcc7ca0dd,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_c62e2d2a17e0b3,h6000_q-000743_r+001314,hsub_great_britain_main_island,OCEAN,False,0.500384351,0.04255,e8959fd965956b6da4d07b2f1284393246e90e38c79d57980a84ef6c5984d1a4,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_585ca56e5e4104,h6000_q-000742_r+001314,hsub_great_britain_main_island,OCEAN,False,1.233663091,0.104923,49cd8f0c45723a48928804bc66de200ba640f0963bb816d084b31a73e73ccc44,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_66d4c45c914d8f,h6000_q-000741_r+001314,hsub_great_britain_main_island,OCEAN,False,0.057783552,0.004911,5ad95e7739900994f6fad6098c2bb66d8a6978375f1f76c0555c95d78a16eda5,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_3c288a7115e07e,h6000_q-000740_r+001315,hsub_great_britain_main_island,OCEAN,False,2.567282026,0.220531,526728a9efd87de58012dff7f28165973eb5ae1a3a827d3deb95af69ee0ca23b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_6fda3c8302e3bd,h6000_q-000740_r+001316,hsub_great_britain_main_island,OCEAN,False,0.075422493,0.006429,3eea67313201d6e6971544ab0ed8f2dd1df877b724dc011a332ff92abe25a062,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_8a109cc09378a4,h6000_q-000738_r+001317,hsub_great_britain_main_island,OCEAN,False,3.968615026,0.338776,4c5ccbb5a791cc9be5a9df77c0186cbd4f77d6ca87e55a5a3710916258707738,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_f291567099ec0d,h6000_q-000737_r+001319,hsub_great_britain_main_island,OCEAN,False,5.051488325,0.432365,cd8cb5fbec65cded3d70ac35dee1de69dfa339c978c7eb4c5d61ad25b3433c1c,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_cd07822aa5dce2,h6000_q-000737_r+001320,hsub_great_britain_main_island,OCEAN,False,3.908807144,0.334997,c519f71aee87efb4bced2419eb6f03049faa9346eecd83a28cec1332b28b38ba,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_42d6f078007568,h6000_q-000737_r+001321,hsub_great_britain_main_island,OCEAN,False,5.329517235,0.457383,9a987d497fdfc641ca6cf3ffa27a2a77b77be84c2ef1740596854e6e0d854fa9,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_9d2eb47db87ac0,h6000_q-000738_r+001324,hsub_great_britain_main_island,OCEAN,False,2.081263716,0.179312,6fce8ea6ad8d7b3bdf6267f8080fce8f4cd62ec1b8a51ec236c88c75b255e9a5,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_9aef24e7fa00f2,h6000_q-000738_r+001325,hsub_great_britain_main_island,OCEAN,False,5.421096038,0.467626,06d2cde6e94326d651fa8fed29f5c11681c7e2a1e572e7d1a0313c0503697800,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_0f66995ce6486a,h6000_q-000739_r+001327,hsub_great_britain_main_island,OCEAN,False,2.158143243,0.186648,517fa7fa1e87694e4993d81cc282b96ba642f57121fc00f02ff41c12a04da1bf,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_9efcee20ec3647,h6000_q-000740_r+001328,hsub_great_britain_main_island,OCEAN,False,1.290939277,0.111823,46982ecc01c51cd18d4bb683b5a033dec67533dda8e01fbecfce1e1be0b4f142,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_80ceeda43a4cec,h6000_q-000741_r+001329,hsub_great_britain_main_island,OCEAN,False,0.553874581,0.048043,1e0c8a235368edc184da50056e2bfc3f88fa891b4a72e362e0bc94bb0af6f46f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_3468dd1fb60cbb,h6000_q-000742_r+001330,hsub_great_britain_main_island,OCEAN,False,0.358884015,0.031167,9b47cd866ca0f287bee193bf58e5c6c6bb663d9e4606123943fc27422717ec56,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_efd4ca990806d4,h6000_q-000742_r+001331,hsub_great_britain_main_island,OCEAN,False,4.328911257,0.376314,af47ce8581cee4f71b6e239ce59602368108cc7e58aa0b531d1b620a179e1f25,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_9d797a4ccc97e5,h6000_q-000742_r+001332,hsub_great_britain_main_island,OCEAN,False,5.369175805,0.46731,ba1eec2056c3191213bd83442c1e86422420c8492b66572bbe0d9eee25102c7a,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_e09d4b743ada52,h6000_q-000742_r+001333,hsub_great_britain_main_island,OCEAN,False,3.556239634,0.309939,bc46e55c995fdf719def1140a64dee7fb38c12006a7cbbc2ed8713fc087c4414,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_5ae99f2c8ce4a7,h6000_q-000756_r+001336,hsub_great_britain_main_island,OCEAN,False,1.9822913,0.173732,db683743a82b8b5562061cf8ccf28d23244a18c7fa4722ad231491f6de3d1ecd,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_e76d05020cd0fc,h6000_q-000755_r+001336,hsub_great_britain_main_island,OCEAN,False,0.083617303,0.010264,d7473c39d7fd663d9a505b25c5d8605a8fe08b18369a6d55625aaf0021d3bb60,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
